split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,reason
val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,11,horizontal,"[328, 1248, 488, 1277]","[1884, 7391, 3012, 7758]",0.06595792992830503,60301c0603010100,a835924ac5e6e3f1,stagev3_0049,9,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1128,367,RGB,0,0.0,0.9266700973053892,0.9960257787325456,9.139188766479492,0.0,0.0712247380239521,0.053857129491017966,0.7561576354679803,2,0.4396987275449102,1,212.2433450384186,white_removed_candidate,8.143405,1,0.0,0.0,23557,22614,0.9599694358364818,shoot_touches_crop_border
val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,4,horizontal,"[305, 447, 560, 472]","[1722, 2585, 3468, 2928]",0.06835987261146496,20309050180c0301,f895ca359b4cb258,stagev3_0010,11,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,314,RGB,0,0.0,0.9213671875,0.9929635761589404,11.250887870788574,0.0,0.0762890625,0.05958984375,0.7811059907834101,1,0.61734375,1,385.7983781337737,white_removed_candidate,8.125143,1,0.0,0.0,36454,29978,0.8223514566302738,shoot_touches_crop_border
val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,10,horizontal,"[312, 1144, 527, 1168]","[1781, 6767, 3253, 7104]",0.0651085343826603,4040203018060301,be95c361184ca57b,stagev3_0026,9,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1472,337,RGB,0,0.0,0.9259314903846154,0.9932148626817447,10.10573959350586,0.0,0.0721988514957265,0.05792601495726496,0.8023121387283237,2,0.5022035256410257,1,395.47093616318114,white_removed_candidate,8.1349,1,0.0,0.0,33487,29177,0.8712933377131424,shoot_touches_crop_border
val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,12,horizontal,"[0, 1365, 850, 1386]","[0, 8093, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,70,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,18449,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,8,horizontal,"[268, 956, 530, 1002]","[1497, 5583, 3291, 6164]",0.016539575289575288,00000000183060c0,9ff0c71ee0073ca1,stagev3_0041,10,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,518,RGB,0,0.0,0.9811746987951807,1.0,0.0,0.0,0.01850762424698795,0.016931005271084338,0.9148124602670058,2,0.24855280496987953,0,108.93265248493977,white_removed_candidate,8.962349,2,0.08001893939393939,0.08001893939393939,42173,13686,0.32452042776183815,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,8,horizontal,"[0, 1385, 848, 1398]","[0, 8213, 5087, 8387]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,55,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,10698,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,7,horizontal,"[206, 1184, 543, 1231]","[1094, 6948, 3399, 7541]",0.05538531553398058,c0641f01206040c0,be788797c06270bc,stagev3_0071,7,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,412,RGB,0,0.0,0.9340376420454546,0.9914826498422713,14.265475273132324,0.0,0.06297348484848485,0.051032788825757576,0.8103853383458647,2,0.5970643939393939,1,583.9580817575078,white_removed_candidate,8.146782,1,0.0,0.0,47190,34663,0.7345412163593982,shoot_touches_crop_border
val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,14,horizontal,"[0, 1354, 850, 1386]","[0, 8017, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,93,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,13054,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,10,horizontal,"[97, 768, 595, 866]","[372, 4284, 3780, 5519]",0.007543103448275862,c000000300000000,cd0b1793452b4d97,stagev3_0034,12,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,580,RGB,0,0.0,0.9898353494623656,0.9780701754385965,19.93880844116211,0.0,0.009755124327956988,0.0077914986559139785,0.7987082884822391,4,0.7182459677419355,1,99.52868925434878,white_removed_candidate,8.224846,4,0.5986183074265976,1.4183074265975821,50242,7001,0.13934556745352494,shoot_touches_crop_border;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,1,horizontal,"[30, 102, 775, 120]","[0, 515, 4963, 816]",0.0018814432989690722,0303236105030301,ebc1903e943e3ec1,stagev3_0024,17,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,97,RGB,0,0.0,0.9972278225806451,1.0,0.0,0.00031502016129032257,0.0027091733870967744,0.0,0.0,0,1.0,1,84.84223790322581,white_removed_candidate,2.490255,3,0.34285714285714286,0.6857142857142857,14300,59,0.004125874125874126,green_fraction_too_small;shoot_touches_crop_border;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,7,horizontal,"[81, 578, 509, 648]","[306, 3236, 3234, 4119]",0.03203416149068323,2040c88c07386080,a6a79d7ce4965061,stagev3_0080,11,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,483,RGB,0,0.0,0.9587197580645161,0.9896946564885496,14.549537658691406,0.0,0.03930191532258064,0.029662298387096775,0.75472907983328,4,0.6040322580645161,1,439.7997856133786,white_removed_candidate,8.191676,2,0.1780015567230979,0.1780015567230979,32930,24215,0.7353477072578196,shoot_touches_crop_border;significant_disconnected_shoot_or_second_seedling
val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,8,horizontal,"[42, 686, 457, 744]","[77, 3924, 2917, 4655]",0.012493932038834952,060300404040c080,cf6c682db5949692,stagev3_0069,9,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,412,RGB,0,0.0,0.9840346827651515,1.0,0.0,0.0,0.015284682765151516,0.013035629734848484,0.8528557599225556,3,0.14331794507575757,0,150.8349609375,white_removed_candidate,8.968069,3,0.6916334661354582,1.1787516600265604,33377,8203,0.24576804386254006,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,6,horizontal,"[81, 479, 557, 582]","[286, 2533, 3542, 3832]",0.003535462382445141,1800901100004040,933137b1713b7027,stagev3_0044,14,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,638,RGB,0,0.0,0.9954905790441176,0.9920535714285714,14.924057006835938,0.0,0.004298789828431373,0.003561580882352941,0.8285077951002227,6,0.32169117647058826,1,52.87147003336623,white_removed_candidate,6.471115,6,0.949438202247191,4.056179775280899,56921,3600,0.06324555085117971,shoot_touches_crop_border;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,9,horizontal,"[184, 853, 657, 881]","[905, 5021, 4141, 5382]",0.06209620786516854,00c0717b2e0e0c0c,b69dc2703d8bb226,stagev3_0083,14,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,178,RGB,0,0.0,0.9262266995614035,1.0,0.0,0.0,0.07086074561403509,0.06236293859649123,0.8800773694390716,2,0.23026315789473684,0,532.4569627192982,white_removed_candidate,8.852453,2,0.09216042044672465,0.09216042044672465,40262,17456,0.43356018081565745,significant_disconnected_shoot_or_second_seedling
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,6,horizontal,"[56, 592, 369, 625]","[204, 3442, 2346, 3859]",0.06748794212218649,0001032ea8101010,ba4ec091372de9c9,stagev3_0066,8,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,311,RGB,0,0.0,0.92064453125,1.0,0.0,0.0,0.07541015625,0.05443359375,0.7218337218337219,2,0.41625,0,478.853828125,white_removed_candidate,8.841289,2,0.07035003431708992,0.07035003431708992,33069,28071,0.8488614714687471,significant_disconnected_shoot_or_second_seedling
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,14,horizontal,"[0, 1342, 850, 1386]","[0, 7905, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,129,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,19174,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,13,vertical,"[830, 1199, 850, 1386]","[4884, 7109, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,216,1206,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,5137,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,3,horizontal,"[256, 242, 724, 315]","[1339, 1210, 4541, 2131]",0.0033817934782608694,01616163e3e2e060,8e5af6b4e902e50d,stagev3_0029,20,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,460,RGB,0,0.0,0.9955755739795918,0.9940752189592993,13.051697731018066,0.0,0.004078975340136054,0.003361500850340136,0.8241042345276873,2,0.007653061224489796,1,43.5450414194812,white_removed_candidate,6.476339,2,0.6007726980038635,0.6007726980038635,41718,2486,0.05959058440001918,shoot_touches_crop_border;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,7,horizontal,"[137, 652, 697, 735]","[586, 3637, 4418, 4684]",0.0008395308924485126,203a7b5f1f3f3f3c,bf89d062e227691d,stagev3_0091,27,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,437,RGB,0,0.0,0.9989118303571428,1.0,0.0,0.0,0.00107421875,0.0008231026785714286,0.7662337662337662,1,0.0010044642857142856,0,12.259068080357142,white_removed_candidate,7.197824,1,0.0,0.0,36152,578,0.015988050453640185,green_fraction_too_small;blur_below_threshold;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,8,horizontal,"[53, 775, 414, 802]","[166, 4553, 2636, 4908]",0.01526358695652174,000103070cb8b0c0,e86ada90b684b9ab,stagev3_0029,10,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,230,RGB,0,0.0,0.9809966216216216,1.0,0.0,0.0,0.018211570945945946,0.016020903716216218,0.8797101449275363,2,0.06418918918918919,0,168.7861064189189,white_removed_candidate,8.961993,2,0.14758789860997548,0.14758789860997548,33626,5614,0.16695414262772854,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,5,horizontal,"[182, 479, 713, 546]","[868, 2652, 4502, 3497]",0.027913306451612902,08010f3060408080,e662c09d9db13363,stagev3_0061,7,10,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,372,RGB,0,0.0,0.9644990808823529,1.0,0.0,0.0,0.03400735294117647,0.02033547794117647,0.597972972972973,3,0.26720063025210083,0,379.223050157563,white_removed_candidate,8.928998,2,0.27000516262261226,0.27000516262261226,20353,14760,0.7252002161843463,significant_disconnected_shoot_or_second_seedling
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,1,horizontal,"[44, 98, 814, 115]","[0, 491, 5100, 786]",0.01569220430107527,000000000030b0b0,9ce72a38e31ce30e,stagev3_0093,14,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,93,RGB,0,0.0,0.9778645833333334,1.0,0.11592727899551392,0.0005208333333333333,0.021614583333333333,0.0009765625,0.045180722891566265,1,0.0009765625,0,455.0080074691772,white_removed_candidate,4.113078,4,0.7286324786324786,1.4444444444444444,18124,1144,0.06312072390200839,green_fraction_too_small;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,11,horizontal,"[288, 1061, 679, 1076]","[1563, 6269, 4239, 6552]",0.07981508875739644,0131381c1d595303,ba94c063b7eb192c,stagev3_0057,17,28,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,169,RGB,0,0.0,0.9016203703703703,0.998220640569395,3.0259459018707275,0.0,0.09624565972222222,0.07635271990740741,0.7933107854190155,2,0.13541666666666666,0,751.2369384438576,white_removed_candidate,8.798792,2,0.5532069970845481,0.5532069970845481,34085,21310,0.6252017016282823,significant_disconnected_shoot_or_second_seedling
val,val,src_0548,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,100040.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,6,vertical,"[828, 1132, 850, 1386]","[4872, 6684, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,224,1600,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,14032,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0548,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,100040.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,3,horizontal,"[419, 595, 609, 621]","[2430, 3473, 3738, 3822]",0.056686645110976756,8080c060380e0303,af95c0709f4fb148,stagev3_0031,7,10,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1308,349,RGB,0,0.0,0.9369867700729927,0.995774647887324,8.258374214172363,0.0,0.06113138686131387,0.044066491788321165,0.7208488805970149,3,0.29301151916058393,1,165.33312778675128,white_removed_candidate,8.16341,2,0.010727540800244038,0.010727540800244038,24276,19880,0.8189158016147635,shoot_touches_crop_border
val,val,src_0548,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,100040.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,2,horizontal,"[366, 452, 608, 514]","[2094, 2507, 3750, 3289]",0.010428240740740741,0000020608302080,b4c5da1a636c89b3,stagev3_0093,12,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,756,RGB,0,0.0,0.9868527246900827,1.0,0.0,0.0,0.012493543388429751,0.010766399793388429,0.8617571059431525,6,0.2474012138429752,0,110.23448799070248,white_removed_candidate,8.973705,6,0.951728077692088,2.607540702656384,49860,12630,0.253309265944645,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0548,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,100040.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,5,horizontal,"[420, 947, 575, 959]","[2436, 5585, 3534, 5850]",0.0032752517441660654,4062636161610100,df0fa0f0505ae83d,stagev3_0098,19,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1098,265,RGB,0,0.0,0.9956527217741935,1.0,0.0,0.0,0.0038747479838709678,0.003433719758064516,0.8861788617886178,2,0.010206653225806451,0,31.38092237903226,white_removed_candidate,7.191305,2,0.8310940499040307,0.8310940499040307,23202,954,0.041117145073700546,significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0548,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,100040.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,7,horizontal,"[0, 1361, 850, 1386]","[0, 8069, 5100, 8315]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,77,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,18514,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
val,val,src_0548,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,100040.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100040.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,1,horizontal,"[63, 119, 809, 138]","[64, 617, 5100, 924]",0.0,0000000000000000,8000000000000000,stagev3_0019,11,31,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,1600,98,RGB,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,white_removed_candidate,2.5,0,1.0,1.0,14795,0,0.0,green_fraction_too_small;shoot_touches_crop_border;blur_below_threshold;foreground_bbox_too_large;significant_disconnected_shoot_or_second_seedling;shoot_structure_lost_during_standardization
