dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio
v4_legacy_0068,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (51).jpg,leaf3 (51).jpg,images\auxiliary\stagev3_0069.png,legacy_v3::images400::leaf3 (51),legacy_v3,legacy_v3,,legacy,,,0.0243496192893401,180b102040408080,,stagev3_0069,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0068.png,images\train\v4_legacy_0068.png,,b0051219641ab9a6e7f6f56ef4026d768a4a34befca3a15f038ef233ccb63bda,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0069,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (88).jpg,leaf3 (88).jpg,images\auxiliary\stagev3_0070.png,legacy_v3::images400::leaf3 (88),legacy_v3,legacy_v3,,legacy,,,0.0318524477293165,80c04020180b1120,,stagev3_0070,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0069.png,images\train\v4_legacy_0069.png,,06d577109c1eadf15db1baa0a2d012bb5d9487f4f4d993a2c998380fbfa4d274,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0070,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (19).jpg,leaf3 (19).jpg,images\auxiliary\stagev3_0071.png,legacy_v3::images400::leaf3 (19),legacy_v3,legacy_v3,,legacy,,,0.0389876038768981,60301b11206040c0,,stagev3_0071,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0070.png,images\train\v4_legacy_0070.png,,4a3d67f0c4708ab2b9bc19220ca7f782ae24a3398c9d1e6f4ff4853ef7704c00,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0071,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (62).jpg,leaf3 (62).jpg,images\auxiliary\stagev3_0072.png,legacy_v3::images400::leaf3 (62),legacy_v3,legacy_v3,,legacy,,,0.0299039909638554,14141111373e3820,,stagev3_0072,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0071.png,images\train\v4_legacy_0071.png,,1dfc321922817fd6418f5f85596f86ccc0bfec9c7688f33cd07404d1553d1234,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0072,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (58).jpg,leaf3 (58).jpg,images\auxiliary\stagev3_0073.png,legacy_v3::images400::leaf3 (58),legacy_v3,legacy_v3,,legacy,,,0.0490410987367021,341119206040c080,,stagev3_0073,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0072.png,images\train\v4_legacy_0072.png,,6dc9f6b2102551c10fe129b8029b1dbe161a6db6a190ba0c31e46afd9db95aa1,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0073,train,legacy_v3_development,,D:\kp\数据集图片\images\18.jpg,18.jpg,images\auxiliary\stagev3_0074.png,legacy_v3::images400::18,legacy_v3,legacy_v3,,legacy,,,0.0263532002766927,082c07316040c080,,stagev3_0074,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0073.png,images\train\v4_legacy_0073.png,,5fd595d2d56129075291cf2db9d07984a69ce0705d6449e227cd99cd36e29636,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0074,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (69).jpg,leaf3 (69).jpg,images\auxiliary\stagev3_0075.png,legacy_v3::images400::leaf3 (69),legacy_v3,legacy_v3,,legacy,,,0.0539267666610599,04190f18103060c0,,stagev3_0075,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0074.png,images\train\v4_legacy_0074.png,,a7603554a5599d7c553a2069df6f47d714cf978bdca1e43cbdd309c5770de507,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0075,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (91).jpg,leaf3 (91).jpg,images\auxiliary\stagev3_0076.png,legacy_v3::images400::leaf3 (91),legacy_v3,legacy_v3,,legacy,,,0.0377851113505747,8040603a050d0818,,stagev3_0076,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0075.png,images\train\v4_legacy_0075.png,,25974c9e2ce484fdc3a4512a485a65330bd175714260866d59a1fe21c01beb7d,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0076,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (6).jpg,leaf3 (6).jpg,images\auxiliary\stagev3_0077.png,legacy_v3::images400::leaf3 (6),legacy_v3,legacy_v3,,legacy,,,0.0380550580533596,806031131c302060,,stagev3_0077,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0076.png,images\train\v4_legacy_0076.png,,8fc10179ef0be67fc30162c7e5f66995b121aaf10a419ea10b8bb6212ca1af99,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0077,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (54).jpg,leaf3 (54).jpg,images\auxiliary\stagev3_0078.png,legacy_v3::images400::leaf3 (54),legacy_v3,legacy_v3,,legacy,,,0.0248598394373673,80804040201c1104,,stagev3_0078,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0077.png,images\train\v4_legacy_0077.png,,ab9b1fb4ccd1082280fbcdbe994aa0272c94c04c8bab5051bd79c743447109a5,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0078,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (85).jpg,leaf3 (85).jpg,images\auxiliary\stagev3_0079.png,legacy_v3::images400::leaf3 (85),legacy_v3,legacy_v3,,legacy,,,0.0616852986878453,60301e070d181020,,stagev3_0079,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0078.png,images\train\v4_legacy_0078.png,,32ade3be2c7cbc41650fbf192fa9c9fb9553d2288ffdb0614137bbbbb4010369,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0079,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (90).jpg,leaf3 (90).jpg,images\auxiliary\stagev3_0080.png,legacy_v3::images400::leaf3 (90),legacy_v3,legacy_v3,,legacy,,,0.0554117010877477,3010180c053a62c0,,stagev3_0080,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0079.png,images\train\v4_legacy_0079.png,,4d5e67a31de1fede4454d5309033ddeecb6f2cb2a996a4517abcf7aee692e7e4,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0080,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (86).jpg,leaf3 (86).jpg,images\auxiliary\stagev3_0081.png,legacy_v3::images400::leaf3 (86),legacy_v3,legacy_v3,,legacy,,,0.0285320971385542,2030180b3860c080,,stagev3_0081,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0080.png,images\train\v4_legacy_0080.png,,473457ff34edfed80f99b0a0ab5317ec10d6ae8ddb7e6fd81d035f10e210d2a8,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0081,train,legacy_v3_development,,D:\kp\数据集图片\images\9.jpg,9.jpg,images\auxiliary\stagev3_0082.png,legacy_v3::images400::9,legacy_v3,legacy_v3,,legacy,,,0.0280164082845052,8080c3c64c381030,,stagev3_0082,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0081.png,images\train\v4_legacy_0081.png,,08b556c1355099de3da203603bd5a84f0ff0b158995f488f66a8841d43a32aa6,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0082,train,legacy_v3_development,,D:\kp\数据集图片\images\3-3.jpg,3-3.jpg,images\auxiliary\stagev3_0083.png,legacy_v3::images400::3-3,legacy_v3,legacy_v3,,legacy,,,0.0621653525995528,84446c290f0c0c0c,,stagev3_0083,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0082.png,images\train\v4_legacy_0082.png,,b89107b7871b442dde1ebf04223bc99035591d97913df5792941c73d9fb9e8cd,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0083,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (83).jpg,leaf3 (83).jpg,images\auxiliary\stagev3_0085.png,legacy_v3::images400::leaf3 (83),legacy_v3,legacy_v3,,legacy,,,0.0368313419117647,406020100b3a60c0,,stagev3_0085,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0083.png,images\train\v4_legacy_0083.png,,75e1b892f2f193ee886bef412e28050ba9fb24cbec2b60123accdbf105017f7f,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0084,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (45).jpg,leaf3 (45).jpg,images\auxiliary\stagev3_0086.png,legacy_v3::images400::leaf3 (45),legacy_v3,legacy_v3,,legacy,,,0.0763566300675675,70381c8c0d010504,,stagev3_0086,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0084.png,images\train\v4_legacy_0084.png,,3479e5b8764c68753fc2c187c29d9b01e7f1ddced6352044d73885bd2d363ac6,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0085,train,legacy_v3_development,,D:\kp\数据集图片\images\8.jpg,8.jpg,images\auxiliary\stagev3_0087.png,legacy_v3::images400::8,legacy_v3,legacy_v3,,legacy,,,0.0326944986979166,20382c43c1818080,,stagev3_0087,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0085.png,images\train\v4_legacy_0085.png,,6e34f371006d48be4bd9a97240a8f40c9bbe760b8b2651d9eb693cdf2f22615a,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0086,train,legacy_v3_development,,D:\kp\数据集图片\images\7.jpg,7.jpg,images\auxiliary\stagev3_0088.png,legacy_v3::images400::7,legacy_v3,legacy_v3,,legacy,,,0.0439567565917968,18082f1d10101c0c,,stagev3_0088,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0086.png,images\train\v4_legacy_0086.png,,248b4b38879c0bb597f25ec0383f8fb2ebea0ef96a88177635167a35d03f90cb,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0087,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (82).jpg,leaf3 (82).jpg,images\auxiliary\stagev3_0089.png,legacy_v3::images400::leaf3 (82),legacy_v3,legacy_v3,,legacy,,,0.0515752503709198,10180a09073960c0,,stagev3_0089,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0087.png,images\train\v4_legacy_0087.png,,13990098c8971d574f0dd998c8f6e4fa46d099850a26487828a0177c43a8e5d0,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0088,train,legacy_v3_development,,D:\kp\数据集图片\images\19.jpg,19.jpg,images\auxiliary\stagev3_0091.png,legacy_v3::images400::19,legacy_v3,legacy_v3,,legacy,,,0.0326716105143229,c0406030391d2d18,,stagev3_0091,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0088.png,images\train\v4_legacy_0088.png,,40002fd36d1eb695c66aadf9e4e22afcc7628955883267b46811aaa20e553285,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0089,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (94).jpg,leaf3 (94).jpg,images\auxiliary\stagev3_0092.png,legacy_v3::images400::leaf3 (94),legacy_v3,legacy_v3,,legacy,,,0.0347059786676646,00212f0602020301,,stagev3_0092,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0089.png,images\train\v4_legacy_0089.png,,5725a15b90c001a945986b48f3813de6d280625f24787bbc1c676d752c3c5c3c,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0090,train,legacy_v3_development,,D:\kp\数据集图片\images\26-26.jpg,26-26.jpg,images\auxiliary\stagev3_0093.png,legacy_v3::images400::26-26,legacy_v3,legacy_v3,,legacy,,,0.0295146956319702,4020202633302020,,stagev3_0093,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0090.png,images\train\v4_legacy_0090.png,,a4b186a67e750346c4d59edb342fd2ee352547ed3b754bedbed17a4e1c3a1458,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0091,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (39).jpg,leaf3 (39).jpg,images\auxiliary\stagev3_0094.png,legacy_v3::images400::leaf3 (39),legacy_v3,legacy_v3,,legacy,,,0.0544949602843215,8484440c0e1b0100,,stagev3_0094,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0091.png,images\train\v4_legacy_0091.png,,3ca544af1d45e22e7fccf649070b8c67a1bc763a638e74b67de027155bdf58fc,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0092,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (79).jpg,leaf3 (79).jpg,images\auxiliary\stagev3_0095.png,legacy_v3::images400::leaf3 (79),legacy_v3,legacy_v3,,legacy,,,0.0378034788396861,040406216040c080,,stagev3_0095,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0092.png,images\train\v4_legacy_0092.png,,9d59c1404fa996218f37c643f293e3245df473da885fee845d51ed63cb7f9278,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0093,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (76).jpg,leaf3 (76).jpg,images\auxiliary\stagev3_0096.png,legacy_v3::images400::leaf3 (76),legacy_v3,legacy_v3,,legacy,,,0.0293106780035335,1010090710604080,,stagev3_0096,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0093.png,images\train\v4_legacy_0093.png,,ee8540f7cd0dc46932b2682310edc3854cc35749eb7ed9243e78438a3b83c745,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0094,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (100).jpg,leaf3 (100).jpg,images\auxiliary\stagev3_0097.png,legacy_v3::images400::leaf3 (100),legacy_v3,legacy_v3,,legacy,,,0.0320838994565217,00000103620c0c08,,stagev3_0097,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0094.png,images\train\v4_legacy_0094.png,,bb0f8bd10ccd59bb261406d2c8ad62cc8f18d3bd47219c968a4564b541227b8d,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0095,train,legacy_v3_development,,D:\kp\数据集图片\images\16.jpg,16.jpg,images\auxiliary\stagev3_0098.png,legacy_v3::images400::16,legacy_v3,legacy_v3,,legacy,,,0.0363057454427083,c0c04060300d3020,,stagev3_0098,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,unknown,not_assigned,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0095.png,images\train\v4_legacy_0095.png,,d24b1ac46d61e0c0c1890dcaddee40a4bf68e0fb09ea7b31a39e202afcd08105,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0096,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (63).jpg,leaf3 (63).jpg,images\auxiliary\stagev3_0099.png,legacy_v3::images400::leaf3 (63),legacy_v3,legacy_v3,,legacy,,,0.0559280675853018,80c0406030181f34,,stagev3_0099,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0096.png,images\train\v4_legacy_0096.png,,eed62c979d26fb371c3a4e10306cc6e2f0dea5a646fd52d185ad4ebfd7dd9eb6,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0097,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (71).jpg,leaf3 (71).jpg,images\auxiliary\stagev3_0100.png,legacy_v3::images400::leaf3 (71),legacy_v3,legacy_v3,,legacy,,,0.0253690302518427,804868340e030100,,stagev3_0100,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0097.png,images\train\v4_legacy_0097.png,,c63f884792111c50b10c4d6de25b4610c99be2b63a6e85df190c64c6f4f4e6f9,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0098,train,legacy_v3_development,,D:\kp\数据集图片\images\leaf3 (89).jpg,leaf3 (89).jpg,images\auxiliary\stagev3_0101.png,legacy_v3::images400::leaf3 (89),legacy_v3,legacy_v3,,legacy,,,0.0308235264246994,8062130c08181010,,stagev3_0101,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,gt2,filename_leaf3,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0098.png,images\train\v4_legacy_0098.png,,dbf159d3bdf762c4681148000b565f5bf9b8927784ee3bbe574d72991e1813ff,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_train_new_0001,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,5,horizontal,"[196, 527, 732, 573]","[950, 3009, 4618, 3590]",0.08171195652173913,80c0446627250c18,ae8d916c8d334e39,stagev3_0049,16,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0001.png,images\train\v4_train_new_0001.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\review_raw_crops\train\v4_train_new_0001.jpg,7210ce722dbc842e618f982ba3b6e727f881fe33c7d6d58058d4d109c3448683,pending,not_required_for_selection,,1600.0,253.0,RGB,0.0,0.0,0.9072868441358025,1.0,0.0,0.0,0.08991608796296297,0.07564139660493827,0.8412443014212925,1.0,0.41001157407407407,0.0,497.37418016975306,white_removed_candidate,8.814574,1.0,0.0,0.0,33664.0,30687.0,0.911567252851711
