dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,source_crop_box_fullplant,shoot_only_path,shoot_mask_path,seed_base_root_mask_path,full_plant_mask_path,whole_seedling_preserved,normalization_version,shoot_fraction,root_base_fraction,fullplant_fraction,nonshoot_to_shoot_area_ratio,estimated_major_length_work,estimated_base_x_work,estimated_base_y_work,scanner_line_support_fraction,normalization_padding_pixels,fullplant_quality_original_width,fullplant_quality_original_height,fullplant_quality_mode,fullplant_quality_alpha_present,fullplant_quality_transparent_fraction,fullplant_quality_white_fraction,fullplant_quality_border_white_fraction,fullplant_quality_border_rgb_std,fullplant_quality_black_fraction,fullplant_quality_nonwhite_fraction,fullplant_quality_strict_green_fraction,fullplant_quality_green_to_nonwhite_ratio,fullplant_quality_green_components,fullplant_quality_green_bbox_fraction,fullplant_quality_green_bbox_touches_border,fullplant_quality_blur_laplacian_thumbnail,fullplant_quality_background_class,fullplant_quality_clean_background_score
v4_train_new_0033,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,5.0,horizontal,"[116, 793, 636, 817]","[477, 4661, 4035, 4998]",0.1397121710526316,10100829351c7860,bac387384a97b30d,stagev3_0089,13,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0033.png,images\train\v4_train_new_0033.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0033.jpg,038f16c47d814a91cf4fe9f6a0b60f001908cc1babeed98161be39699629d387,pending,not_required_for_selection,,1600.0,152.0,RGB,0.0,0.0,0.8349410076530612,0.9973070017953322,6.143367767333984,0.0,0.1574457908163265,0.114516900510204,0.7273417721518987,2.0,0.3498883928571428,0.0,1167.0381855803796,white_removed_candidate,8.66315,7.0,0.0013284736178764,0.0036447865926354,34332.0,29464.0,0.8582080857509029,"[0, 4587, 4604, 5072]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0033.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0033.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0033.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0033.png,1,v4_fullplant_classical_pixel_v2,0.13523668639053255,0.00929733727810651,0.14549186390532545,0.06874863268431415,753.6677305455673,904.4144067481744,47.91916179928756,0.9676959247648903,8,1616,185,RGB,0,0.0,0.8515625,1.0,0.0,0.0,0.14492849576271186,0.059454449152542374,0.4102329830973047,4,0.18514962923728814,0,592.9142611228814,white_removed_candidate,8.194881
v4_train_new_0034,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,4.0,horizontal,"[104, 652, 674, 706]","[384, 3733, 4284, 4414]",0.0490098566308243,0806070c0818b060,e6648cb1935ac92f,stagev3_0029,13,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0034.png,images\train\v4_train_new_0034.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0034.jpg,fd28b893468bc6d2ac7a0265ae925886835db914aec8a50125815c7889c855fd,pending,not_required_for_selection,,1600.0,279.0,RGB,0.0,0.0,0.9397384129213484,1.0,0.0,0.0,0.0573648174157303,0.0367582514044943,0.6407804131599082,4.0,0.3736832865168539,0.0,518.211639747191,white_removed_candidate,8.879477,1.0,0.0,0.0,21776.0,18381.0,0.8440944158706833,"[0, 3583, 4908, 4564]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0034.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0034.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0034.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0034.png,1,v4_fullplant_classical_pixel_v2,0.058953125,0.00419921875,0.063890625,0.07122979061754572,744.6142626115846,883.1911607197263,79.83511577933731,0.994392561983471,8,1616,336,RGB,0,0.0,0.9304613797169812,1.0,0.0,0.0,0.06683004127358491,0.022000294811320754,0.32919768403639366,5,0.19545990566037735,0,303.1353920990566,white_removed_candidate,8.058005
v4_train_new_0035,train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,4.0,horizontal,"[207, 624, 636, 665]","[1061, 3608, 3997, 4125]",0.1101706560283688,080c0c3c76e38181,be36c2893d7889cc,stagev3_0065,18,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0035.png,images\train\v4_train_new_0035.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0035.jpg,005b847cde6d75b968377f606e1babf8c53a9304a37b4ed708593b42020f10ed,pending,not_required_for_selection,,1600.0,282.0,RGB,0.0,0.0,0.8770616319444444,1.0,0.009669991210103,0.0,0.1182074652777777,0.0688585069444444,0.5825224894437304,3.0,0.4003255208333333,0.0,383.35394965277777,white_removed_candidate,8.754123,4.0,0.0027442197899252,0.0033119894016339,34508.0,31808.0,0.9217572736756694,"[591, 3494, 4467, 4239]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0035.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0035.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0035.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0035.png,1,v4_fullplant_classical_pixel_v2,0.07636972402597403,0.009640827922077922,0.08673498376623377,0.12623887338913245,717.3958262652063,903.6851578174998,119.35947539893566,0.9897469982847341,8,1616,324,RGB,0,0.0,0.9058328276699029,0.9993822075782537,1.1951745748519897,0.0,0.09043158373786407,0.036218143203883495,0.4005032501572657,5,0.20837757888349515,0,404.4749506974559,white_removed_candidate,8.266497
v4_train_new_0036,train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,5.0,horizontal,"[168, 859, 642, 884]","[808, 5057, 4052, 5400]",0.0515236686390532,0001030c183060c0,bbe0ce1cb127ac89,stagev3_0036,8,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0036.png,images\train\v4_train_new_0036.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0036.jpg,76ef19287debda9726d29a56cd2e3675bcf8531c5181bf373e65ff15b2948356,pending,not_required_for_selection,,1600.0,169.0,RGB,0.0,0.0,0.9331597222222222,1.0,0.0,0.0,0.0639829282407407,0.045826099537037,0.7162238552854719,4.0,0.2719907407407407,0.0,670.129050925926,white_removed_candidate,8.866319,1.0,0.0,0.0,25075.0,13642.0,0.5440478564307079,"[289, 4982, 4571, 5475]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0036.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0036.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0036.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0036.png,1,v4_fullplant_classical_pixel_v2,0.11018002717391304,0.01591032608695652,0.1286243206521739,0.14440299657798195,726.5146988678922,901.55491160838,43.11001560869559,0.992979797979798,8,1616,200,RGB,0,0.0,0.8636842757936508,1.0,0.045235633850097656,0.0,0.13020833333333334,0.036210317460317464,0.2780952380952381,5,0.3245597718253968,0,668.7348089931774,white_removed_candidate,7.738624
v4_train_new_0037,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,10.0,horizontal,"[558, 499, 766, 528]","[3260, 2897, 4684, 3264]",0.084954688791599,03071a30206040c0,bf60c30f9c91b193,stagev3_0005,12,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0037.png,images\train\v4_train_new_0037.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0037.jpg,0a00282566066cb29ee7a15c7f423a95f28d14de14977d2084952ea97deeb553,pending,not_required_for_selection,,1424.0,367.0,RGB,0.0,0.0,0.9073597301136364,1.0,0.0,0.0,0.0910126657196969,0.0655036695075757,0.7197203706714356,1.0,0.3678681344696969,0.0,202.19457267992425,white_removed_candidate,8.814719,2.0,0.0116703996227749,0.0116703996227749,39028.0,34328.0,0.879573639438352,"[3032, 2816, 4912, 3345]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0037.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0037.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0037.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0037.png,1,v4_fullplant_classical_pixel_v2,0.06285277777777777,0.015811111111111113,0.07945833333333334,0.25155787333716356,768.2540459469066,944.1868591518241,90.99453561658046,0.9803942335981171,11,1622,472,RGB,0,0.0,0.9175886115771812,1.0,0.0,0.0,0.08141516359060402,0.03557571308724832,0.436966672033489,5,0.27605914429530204,0,280.4684091862416,white_removed_candidate,8.424147
v4_train_new_0038,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,25.0,horizontal,"[50, 1203, 237, 1237]","[216, 7104, 1506, 7534]",0.0698774112132684,000103263c786060,9fe0c217b485c93b,stagev3_0017,17,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0038.png,images\train\v4_train_new_0038.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0038.jpg,d7258319ae92009ca27c47064f31e3d1558564139fcbaa166c1345a792071992,pending,not_required_for_selection,,1290.0,430.0,RGB,0.0,0.0,0.9246276498538012,1.0,0.0,0.0,0.0745614035087719,0.0652640716374269,0.8753063725490196,1.0,0.257172880116959,0.0,199.44078947368425,white_removed_candidate,8.849255,1.0,0.0,0.0,47584.0,36179.0,0.7603185944855414,"[10, 7009, 1712, 7629]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0038.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0038.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0038.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0038.png,1,v4_fullplant_classical_pixel_v2,0.06293632075471699,0.01632075471698113,0.07937714408233276,0.25932171632003,719.7746372164588,908.9587391058401,143.6647602468192,0.9797823622761279,15,1630,613,RGB,0,0.0,0.9182521049222798,1.0,0.019045334309339523,0.0,0.07898518458549222,0.037291531735751296,0.4721332479180013,5,0.2603626943005181,0,281.58832577720204,white_removed_candidate,8.553352
v4_train_new_0039,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,21.0,horizontal,"[83, 977, 202, 1003]","[414, 5765, 1296, 6114]",0.0938833986316589,0101070c38306040,be60c71cb1a7a42d,stagev3_0075,10,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0039.png,images\train\v4_train_new_0039.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0039.jpg,fd5bf8159b78752e9de2709a055e45d085ed04ce99b9890133e11d694ec8d9e3,pending,not_required_for_selection,,882.0,349.0,RGB,0.0,0.0,0.8996786483990148,1.0,0.0,0.0,0.0986953509852216,0.0752963362068965,0.7629167479040748,1.0,0.3832743226600985,0.0,124.5689270320197,white_removed_candidate,8.799357,2.0,0.0009982638888888,0.0009982638888888,23348.0,23063.0,0.987793387013877,"[273, 5688, 1437, 6191]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0039.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0039.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0039.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0039.png,1,v4_fullplant_classical_pixel_v2,0.05635602194393775,0.0056140818320318635,0.062325360551467826,0.09961813553157958,706.2141327973158,884.8388581679052,155.19822778062354,0.9765684210526315,13,1190,529,RGB,0,0.0,0.9375171326754386,1.0,0.0,0.0,0.061112253289473686,0.03721217105263158,0.6089150546677881,1,0.18251439144736842,0,112.22354714912281,white_removed_candidate,8.875034
v4_train_new_0040,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,20.0,horizontal,"[580, 926, 736, 943]","[3396, 5459, 4500, 5754]",0.0790499877180054,000103273c706060,9ee0c217e4adc91b,stagev3_0017,15,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0040.png,images\train\v4_train_new_0040.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0040.jpg,f31770ad8a8f1c33bee75bf7b68f509cf5fdb47b1cb8d602db01352093d5f81c,pending,not_required_for_selection,,1104.0,295.0,RGB,0.0,0.0,0.9138914233576644,1.0,0.0,0.0,0.0839130930656934,0.0758297217153284,0.9036697247706422,1.0,0.2881215784671533,0.0,180.85566833941607,white_removed_candidate,8.827783,1.0,0.0,0.0,27167.0,24583.0,0.9048846026429124,"[3219, 5394, 4677, 5819]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0040.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0040.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0040.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0040.png,1,v4_fullplant_classical_pixel_v2,0.06927136286613411,0.024433147744694586,0.09374162833857823,0.3527164290373684,712.5230241758097,901.7101030175215,129.47051835660693,0.9677258566978193,11,1480,447,RGB,0,0.0,0.904624495967742,0.9978371501272265,4.857244491577148,0.0,0.0931703629032258,0.04198588709677419,0.4506356505274547,2,0.19608114919354838,0,243.99711440754234,white_removed_candidate,8.442517
v4_train_new_0041,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,12.0,horizontal,"[546, 589, 752, 606]","[3189, 3437, 4599, 3732]",0.1050222382497896,6060757d3b733320,be97c56b6148e09c,stagev3_0077,21,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0041.png,images\train\v4_train_new_0041.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0041.jpg,5ac273b90336952dd1ecdcb63d475e9ad971bf383a3dc5103139f341b7bd1527,pending,not_required_for_selection,,1410.0,295.0,RGB,0.0,0.0,0.8857878212616822,1.0,0.0,0.0,0.1122408002336448,0.094096816588785,0.8383476988128151,1.0,0.1740289135514018,0.0,233.7591632593458,white_removed_candidate,8.771576,1.0,0.0,0.0,47980.0,38635.0,0.8052313463943309,"[2963, 3372, 4825, 3797]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0041.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0041.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0041.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0041.png,1,v4_fullplant_classical_pixel_v2,0.10249657534246576,0.01566095890410959,0.11822260273972603,0.15279494804370344,746.7082825997975,923.8058268326752,142.38925378642833,0.9682252806954003,9,1618,383,RGB,0,0.0,0.8775826446280992,1.0,0.0,0.0,0.11862409607438017,0.057205578512396695,0.4822424819703361,3,0.14992252066115702,0,275.9319473140496,white_removed_candidate,8.508774
v4_train_new_0042,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,5.0,horizontal,"[544, 224, 701, 256]","[3180, 1238, 4290, 1642]",0.0655249308714655,0001030408103060,bee01f30e70ce10f,stagev3_0029,5,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0042.png,images\train\v4_train_new_0042.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0042.jpg,4fde6ced9a6a72182488453ac05f6737c1922f79697c736d199b19cba6d8cf16,pending,not_required_for_selection,,1110.0,404.0,RGB,0.0,0.0,0.9283539146505376,1.0,0.0,0.0,0.0698714717741935,0.0564096102150537,0.8073339344755035,1.0,0.4343077956989247,0.0,131.4525579637097,white_removed_candidate,8.856708,2.0,0.0007180469123982,0.0007180469123982,26898.0,25086.0,0.9326343966094134,"[3002, 1149, 4468, 1731]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0042.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0042.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0042.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0042.png,1,v4_fullplant_classical_pixel_v2,0.05457729145862927,0.01358630680299855,0.0682819744682447,0.2489369926555856,790.3763056938733,954.8074778283254,138.67931495749565,0.9837050135219472,15,1496,612,RGB,0,0.0,0.9296314294258373,0.9983156028368795,3.8036868572235107,0.0,0.068359375,0.030549117822966508,0.44688995215311006,3,0.23615056818181818,0,208.59804874401914,white_removed_candidate,8.480106
v4_train_new_0043,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,15.0,horizontal,"[90, 700, 268, 712]","[456, 4103, 1692, 4368]",0.0869328936923734,23316d6180808080,9e7e78c081878737,stagev3_0087,11,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0043.png,images\train\v4_train_new_0043.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0043.jpg,6e7b087a521d20da0f17314cf07b92f42df3bb26834608d6aca11341b04000f2,pending,not_required_for_selection,,1236.0,265.0,RGB,0.0,0.0,0.9035511363636364,1.0,0.01426687464118,0.0,0.0932350852272727,0.0801491477272727,0.8596457817558562,1.0,0.2995738636363636,0.0,270.1456676136364,white_removed_candidate,8.807102,1.0,0.0,0.0,31022.0,25766.0,0.8305718522338985,"[258, 4045, 1890, 4426]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0043.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0043.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0043.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0043.png,1,v4_fullplant_classical_pixel_v2,0.09497994652406418,0.029844585561497328,0.1255581550802139,0.3142198606516996,821.4396560097164,974.8027125079842,111.94982960834997,0.974251857092324,9,1618,392,RGB,0,0.0,0.86962890625,0.9977635782747604,5.990477085113525,0.0,0.1272523941532258,0.04635521673387097,0.3642777571481619,7,0.2620967741935484,0,418.1648342872385,white_removed_candidate,8.058313
